mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.7588650385538737,0.005200422804463326,0.007430315017700195,0.0003107929223395863,0.6,0.5,4,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.9668155350782973,0.9739182542823225,0.9704607383119453,0.9703981758908551,0.002900010409775165,45
0.7624460856119791,0.0015874211025589152,0.007374763488769531,0.0005719053956467576,0.6,0.5,4,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.9637627904347333,0.97087907739273,0.9651014754932444,0.966581114440236,0.0030878669635882004,92
1.0469563007354736,0.01656079428850039,0.007611989974975586,0.0002945119641856368,0.6,0.5,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.9691650178076772,0.9746418678274635,0.9714647521058285,0.971757212580323,0.0022454578422027413,24
1.068212668100993,0.010247030766450544,0.007123708724975586,0.00031903601269231836,0.6,0.5,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9674780937305669,0.9750511617389337,0.9711798292724292,0.9712363615806433,0.003091950483782156,33
1.157517910003662,0.007097734092599708,0.00766905148824056,0.00033947670880562364,0.6,0.5,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.965223585278987,0.975184577986319,0.9678105037028663,0.969406222322724,0.004220196074765634,65
1.012238581975301,0.018359614204860798,0.007663647333780925,0.000254340542867821,0.6,0.5,5,6,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 6, 'subsample': 0.6}",0.9696783311662615,0.9709763129628582,0.9725592175928544,0.971071287240658,0.0011780327487848805,36
1.0689342816670735,0.027065255055776265,0.008022069931030273,0.0004008851313871172,0.6,0.5,5,6,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 6, 'subsample': 0.8}",0.9698049635366612,0.9759963819322742,0.9694996890723048,0.9717670115137468,0.0029932121795248137,23
1.0946933428446453,0.006095123396006211,0.00766444206237793,0.00015508171018263292,0.6,0.5,5,6,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 6, 'subsample': 1.0}",0.9650381593080446,0.9775024026230992,0.9642806263779751,0.9689403961030396,0.006062146526998049,71
1.0725282033284504,0.04481367369186924,0.00861064592997233,0.0003872892579888582,0.6,0.5,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9686720560800497,0.9722313302052124,0.9698818474758324,0.9702617445870315,0.0014776895108775188,52
1.1481647491455078,0.008850521624809204,0.008826891581217447,0.00014394064147439162,0.6,0.5,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9712227938266719,0.9761252755950025,0.9706099836056307,0.9726526843424351,0.0024682046913103105,11
1.12211275100708,0.009472681036909866,0.00823060671488444,0.00034038861326902037,0.6,0.5,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.9647871558595739,0.9764034145514161,0.9664288540901125,0.9692064748337007,0.005132949070814248,67
1.5683549245198567,0.03235934244732152,0.007416645685831706,0.000387450185080519,0.6,0.5,6,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.6}",0.9721747978969981,0.9758290462999604,0.971758720108542,0.9732541881018335,0.0018286062519229337,6
1.4575517177581787,0.03241774257844377,0.007843017578125,0.000441893813016191,0.6,0.5,6,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.8}",0.9651512239244728,0.9759398496240602,0.9713042003505004,0.9707984246330111,0.004418934104415577,40
1.675140380859375,0.12895935753906237,0.008453051249186197,0.0005215722468049069,0.6,0.5,6,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 1.0}",0.9665136525524338,0.9721295720504267,0.9668811125558257,0.9685081123862288,0.0025651490259609904,79
1.529052734375,0.07586364191984209,0.007752577463785808,6.0348740486300355e-05,0.6,0.5,6,6,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 6, 'subsample': 0.6}",0.9746328226581491,0.9751235230934481,0.9707253095143875,0.9734938850886615,0.0019679015493922814,4
1.4809203147888184,0.007533657956737412,0.008639891942342123,0.0005525811771214466,0.6,0.5,6,6,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 6, 'subsample': 0.8}",0.9685318559556787,0.9756210074057323,0.9681926621063938,0.9707818418226016,0.0034246075952889246,41
1.5520391464233398,0.05656370876800014,0.009460846583048502,0.00042571902619112,0.6,0.5,6,6,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 6, 'subsample': 1.0}",0.9632166883373847,0.9738865961897225,0.9662999604273841,0.9678010816514971,0.00448343299206139,85
1.502752383550008,0.02217346491755725,0.009096701939900717,0.00017167267202963977,0.6,0.5,6,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.6}",0.9726722822092826,0.9753609587879475,0.971139126010515,0.9730574556692484,0.001744942586609911,7
1.478332757949829,0.030659194142569252,0.008432706197102865,0.0004931554203245372,0.6,0.5,6,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.8}",0.9693052179320482,0.9766272824919442,0.9722765560517834,0.972736352158592,0.003006849591593453,10
1.3545480569203694,0.014992916082355347,0.007548173268636067,0.00042313399971006594,0.6,0.5,6,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 1.0}",0.9649793657075019,0.974432698287071,0.9705624964667308,0.9699915201537679,0.0038803680819787705,57
1.7323803106943767,0.04596107993108519,0.007930755615234375,8.197994327121149e-05,0.6,0.5,7,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.6}",0.9730793148284245,0.9773961218836565,0.9702368703714173,0.9735707690278327,0.0029433389176763353,2
1.7583069801330566,0.011683021175804371,0.007850329081217447,0.00022050864518986303,0.6,0.5,7,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.8}",0.9687150206342926,0.9781898354909832,0.970576064220702,0.9724936401153258,0.004098849604939828,12
1.8216619491577148,0.0349403803134069,0.007987578709920248,0.00037318092316898833,0.6,0.5,7,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 1.0}",0.9663157894736841,0.9737622251116513,0.966538526768048,0.9688721804511277,0.003458979190648701,72
1.5475242932637532,0.017794942738914358,0.008840004603068033,0.0010083856861013208,0.6,0.5,7,6,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 6, 'subsample': 0.6}",0.9712295777036577,0.9765956243993442,0.9722788173441121,0.9733680064823713,0.0023221202982401574,5
1.6034136613210042,0.03422453741903766,0.007901986440022787,0.0002364530072961049,0.6,0.5,7,6,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 6, 'subsample': 0.8}",0.9709243032393012,0.9784182260161683,0.9711685228107862,0.9735036840220852,0.0034765359251682872,3
1.6881183783213298,0.023843508543520037,0.009175300598144531,0.0006331198372451249,0.6,0.5,7,6,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 6, 'subsample': 1.0}",0.9665645316298265,0.9736876024648087,0.9679100005653231,0.9693873782199861,0.0030899318310621568,66
1.705309311548869,0.003308697995581535,0.008253653844197592,0.00036463429828386415,0.6,0.5,7,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 10, 'subsample': 0.6}",0.9719283170331845,0.9754943750353328,0.9758290462999604,0.9744172461228259,0.0017652341155002936,1
1.5719805558522542,0.04170168487540404,0.009207963943481445,0.0009080135823790764,0.6,0.5,7,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 10, 'subsample': 0.8}",0.9681994459833795,0.9765526598451015,0.9716931426310136,0.9721484161531647,0.003425346789245861,19
1.6143664518992107,0.05005910884773332,0.008340279261271158,0.0002838727607914894,0.6,0.5,7,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 10, 'subsample': 1.0}",0.9627406863022216,0.9761885917802025,0.9685838656792356,0.9691710479205532,0.005505762295060551,68
0.7757589022318522,0.023698910824208018,0.00811298688252767,0.0003287581750639228,0.6,1,3,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.6}",0.9467940528011758,0.9546339533043133,0.9513618633048787,0.9509299564701226,0.003215163822700781,286
0.765920082728068,0.004846767294145336,0.007698535919189453,0.00014851174755202691,0.6,1,3,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",0.9470552320651253,0.9587777714964102,0.9555452541127254,0.9537927525580869,0.004943543193146978,234
0.8577185471852621,0.047964381072068484,0.00923299789428711,0.0009255657564487763,0.6,1,3,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 1.0}",0.9416134320764316,0.9548578212448414,0.9458759681157782,0.9474490738123503,0.005520232921445375,352
0.8425154685974121,0.050122426033380546,0.008864323298136393,0.0008911244590353439,0.6,1,3,6,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 6, 'subsample': 0.6}",0.9433365368307989,0.9548103341059415,0.9502719204025101,0.9494729304464169,0.004718106589881233,318
0.7452646891276041,0.008415302814281853,0.007701953252156575,0.00034451769754652236,0.6,1,3,6,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 6, 'subsample': 0.8}",0.9478647747187517,0.9588015150658602,0.9543139804398213,0.953660090074811,0.004488782449032059,235
0.8015960057576498,0.036731903738507356,0.009283304214477539,0.0008025124276424155,0.6,1,3,6,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 6, 'subsample': 1.0}",0.9446933122279384,0.95369325569563,0.9451862739555655,0.9478576139597114,0.004131326556020752,344
0.8815693855285645,0.034792428070141566,0.008050362269083658,0.00026749504443849837,0.6,1,3,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.6}",0.9450166770309232,0.9531053196902031,0.9517553281700492,0.9499591082970585,0.003538016336072669,305
0.770039955774943,0.019999666814909754,0.008536338806152344,0.00034489618797410603,0.6,1,3,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.8}",0.9472248289897677,0.9558731415003674,0.9522686415286336,0.9517888706729228,0.0035469200137340684,271
0.7637729644775391,0.0046140527673419795,0.007915019989013672,0.0011774932117157245,0.6,1,3,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 1.0}",0.9431341511673922,0.9538447622816438,0.945419187065408,0.9474660335048147,0.004605900771117173,351
1.0232475598653157,0.017273712566445897,0.008390347162882486,0.00040889582581423757,0.6,1,4,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.949699813443383,0.9590118152524167,0.9540098366216292,0.9542404884391429,0.00380510574698032,225
1.0420654614766438,0.016266355718620198,0.007565498352050781,0.0002234582080830793,0.6,1,4,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.9506642546215163,0.9613997399513822,0.9541229012380575,0.9553956319369853,0.004474188484402238,213
1.0050950050354004,0.01738121779401443,0.007926623026529947,0.00015459054458850154,0.6,1,4,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.9454870258352648,0.9563514048278593,0.9485194188478716,0.9501192831703319,0.004577361475158167,303
0.9835189978281657,0.07139488878877553,0.007831414540608725,0.0001899626451185598,0.6,1,4,6,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 6, 'subsample': 0.6}",0.9480784668438013,0.9560811803945956,0.9512849793657076,0.9518148755347015,0.003288510149642486,270
1.209089994430542,0.01822972820429983,0.008096138636271158,0.0007212688183397583,0.6,1,4,6,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 6, 'subsample': 0.8}",0.9522754254056192,0.9613861721974107,0.957266097574764,0.956975898392598,0.0037251029918676983,199
1.0129709243774414,0.061547840821676365,0.008022944132486979,0.00019605076626784342,0.6,1,4,6,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 6, 'subsample': 1.0}",0.9489388885748204,0.9613205947198825,0.9477053536095877,0.9526549456347636,0.006148197984094203,255
0.8882493178049723,0.018044101748085992,0.008200407028198242,0.0006741385841407237,0.6,1,4,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.9504935270507094,0.9592130702696592,0.9556786703601109,0.9551284225601598,0.0035809391661775305,217
0.9442903200785319,0.017598431135317876,0.007442633310953776,0.00024084496311968143,0.6,1,4,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.9508485499462944,0.9617773757702526,0.9537384815422013,0.9554548024195828,0.004623788236803617,212
0.9708083470662435,0.0032130166316466082,0.008079767227172852,0.0001963611133120561,0.6,1,4,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.9465170444909264,0.9603493696647634,0.9522109785742552,0.9530257975766482,0.005676339926025478,249
1.1961149374643962,0.05043521919983972,0.008011500040690104,0.00044611806465969195,0.6,1,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.951970150941263,0.9629148058115213,0.9567052970772796,0.957196751276688,0.004481630133471104,195
1.2309811115264893,0.023325091291069713,0.008040587107340494,0.0006835357497956952,0.6,1,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9518695234326418,0.9633761094465487,0.9530646164282888,0.9561034164358264,0.005165662883452486,211
1.2384030024210613,0.020817738800040782,0.009528080622355143,0.0020136502286521867,0.6,1,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.9536061959409802,0.9662095087342416,0.9521024365424839,0.9573060470725686,0.006325559013652605,194
1.1288291613260906,0.008870548048977685,0.007818778355916342,0.00037921728954337555,0.6,1,5,6,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 6, 'subsample': 0.6}",0.9536005427101588,0.9615037593984962,0.9546068177963708,0.9565703733016752,0.00351253670657093,204
1.146929661432902,0.011792637072784851,0.008276065190633139,0.0006565469151349052,0.6,1,5,6,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 6, 'subsample': 0.8}",0.9530148679970604,0.9638306292045904,0.9525806998699756,0.9564753990238755,0.005203952584277899,206
1.1430755456288655,0.0059832137825776835,0.008352835973103842,0.0007082281402005235,0.6,1,5,6,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 6, 'subsample': 1.0}",0.9570965006501215,0.9653977047882865,0.9549934987845554,0.9591625680743211,0.004491722133957262,166
1.083335320154826,0.0056518686450158,0.00796659787495931,0.00040847670683974083,0.6,1,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9557691220532534,0.9597128158742722,0.9559138447622817,0.9571319275632691,0.001825919772065824,196
1.099488337834676,0.007561632207067434,0.00853292147318522,0.0011459029623349687,0.6,1,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9544960144722708,0.9637537452654192,0.9565311775679801,0.9582603124352232,0.003972306248804704,181
1.1139406363169353,0.012623462608554792,0.007895628611246744,0.00020623618999525393,0.6,1,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.9536028040024874,0.9668166657244615,0.9540720221606648,0.9581638306292045,0.006121476282143765,183
1.514469861984253,0.01540361887347819,0.00856622060139974,0.0006773919067975727,0.6,1,6,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.6}",0.9573542879755781,0.9628379218723501,0.9603527616032562,0.9601816571503948,0.0022419511931646226,157
1.5835449695587158,0.03430607665400627,0.008812665939331055,0.000829029111592671,0.6,1,6,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.8}",0.9543038046243429,0.9656939340833286,0.9566645938153655,0.9588874441743457,0.004908466159737135,170
1.575330336888631,0.016503389017682273,0.008292277654012045,0.0002151936328395712,0.6,1,6,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 1.0}",0.956947255356436,0.9659788569167278,0.9587235004805247,0.9605498709178962,0.003906761524745249,152
1.3387382825215657,0.016353306312323037,0.008374373118082682,0.0003698132877626807,0.6,1,6,6,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 6, 'min_child_weight': 6, 'subsample': 0.6}",0.959332918763073,0.9607303974221266,0.9562462547345808,0.9587698569732601,0.0018734394118711405,173
1.4167089462280273,0.03172377878141844,0.007740418116251628,0.00035746816318714484,0.6,1,6,6,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 6, 'min_child_weight': 6, 'subsample': 0.8}",0.9570377070495789,0.9647645429362881,0.9580123240431907,0.9599381913430193,0.0034358620313244934,161
1.425784985224406,0.03275394636460753,0.008495648701985678,0.00033190688367069313,0.6,1,6,6,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 6, 'min_child_weight': 6, 'subsample': 1.0}",0.9563615806433375,0.9663112668890272,0.9614246141669964,0.9613658205664537,0.00406215514331291,143
1.303622563680013,0.011745220158347384,0.008192618687947592,0.00018033622970351415,0.6,1,6,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.6}",0.9569201198484935,0.9612640624116681,0.9558188704844819,0.9580010175815478,0.0023507138934041427,184
1.3059209982554119,0.007979601226707534,0.00832692782084147,0.0009807176100495873,0.6,1,6,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.8}",0.9570467522188931,0.9663847588897054,0.9606625586522697,0.9613646899202895,0.0038444187583371666,144
1.2804485162099202,0.036266886128654474,0.008436838785807291,0.00027650863602593907,0.6,1,6,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 1.0}",0.9568590649556222,0.9675154050539884,0.956039346486517,0.9601379388320425,0.005227379234001925,158
1.7660328547159831,0.07248533054560206,0.008480707804361979,0.0009709714883017008,0.6,1,7,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.6}",0.9611555203798972,0.9639595228673188,0.9587653343886031,0.9612934592119396,0.002122760597138325,145
1.7970387140909831,0.05969789781393981,0.008413394292195639,0.0006801901785331304,0.6,1,7,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.8}",0.9595025156877155,0.9649906721691447,0.961067329979083,0.9618535059453145,0.002308465562312372,141
1.9024678866068523,0.03834367936090997,0.00805338223775228,0.0001367856977713913,0.6,1,7,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 1.0}",0.95594776414721,0.9666052348917406,0.9606489908982984,0.9610673299790831,0.004360938458444821,146
1.5565939744313557,0.028629766449742564,0.009245951970418295,0.0007445899722164431,0.6,1,7,6,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 6, 'subsample': 0.6}",0.9579942337045622,0.9659901633783707,0.9638170614506191,0.9626004861778507,0.0033757729369589613,136
1.661520004272461,0.02680444696907405,0.007900714874267578,0.0001876844421264171,0.6,1,7,6,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 6, 'subsample': 0.8}",0.9618135564475098,0.9659381536548138,0.9609135621007405,0.962888424067688,0.0021875611034509026,131
